ID,Profit99,Online99,Age99,Inc99,Tenure99,District99,Profit00,Online00,Billpay99,Billpay00
30764,-48,0,3,7,3.66,1200,,,0,
30765,3,0,1,1,1.33,1100,26,0,0,0
30766,-14,0,6,2,5.83,1300,-6,0,0,0
30767,245,0,6,8,18,1200,358,0,0,0
30768,815,0,5,3,24.91,1200,995,0,0,0
30769,23,1,6,6,16.25,1200,40,0,1,0
30770,458,0,7,1,16.08,1200,415,0,0,0
30771,1133,0,,2,3.5,1200,1428,1,0,1
30772,70,0,,,6.58,1200,,,0,
30773,-51,0,,,0.83,1200,,,0,
30774,13,0,,,1.41,1200,16,0,0,0
30775,-71,0,3,6,13.08,1200,-101,0,0,0
30776,-109,0,3,6,12.58,1200,-139,0,0,0
30777,-31,0,,,0.91,1200,,,0,
30778,68,0,,,24.91,1300,217,0,0,0
30779,-83,0,2,1,1,1200,-83,0,0,0
30780,-4,0,3,6,13.66,1200,-4,1,0,1
30781,67,0,,,0.41,1200,17,0,0,0
30782,-3,0,2,6,6.75,1200,-70,0,0,0
30783,146,1,3,5,18.16,1200,159,1,0,0
30784,162,0,6,1,13,1200,181,0,0,0
30785,-101,0,3,3,5.41,1300,-73,0,0,0
30786,-28,0,6,6,27.91,1200,-26,0,0,0
30787,-4,0,,,2.5,1100,,,0,
30788,-61,0,7,6,13.58,1200,,,0,
30789,-184,0,5,6,13.5,1200,-173,0,0,0
30790,-8,0,,,1.16,1200,16,0,0,0
30791,869,0,4,6,12.16,1200,807,0,0,0
30792,84,0,4,4,21.33,1300,67,0,0,0
30793,445,1,3,1,10.83,1200,368,1,0,0
30794,103,0,,,18.33,1100,,,0,
30795,205,0,3,5,10.41,1200,205,0,0,0
30796,377,0,6,5,12.16,1200,531,0,0,0
30797,114,0,,,4.66,1200,358,0,0,0
30798,293,0,7,3,1.58,1200,189,0,0,0
30799,-9,0,,,1.5,1200,,,0,
30800,3,0,,,0.25,1100,,,0,
30801,5,0,,7,8.5,1200,4,0,0,0
30802,-12,0,,8,3.83,1200,,,0,
30803,414,0,7,1,0.58,1300,,,0,
30804,-57,1,3,3,3.66,1200,-33,1,0,0
30805,-48,0,2,5,6.08,1100,156,0,0,0
30806,224,0,,,8.16,1200,,,0,
30807,-40,0,,,7.83,1200,,,0,
30808,-30,1,4,6,4.5,1100,30,1,0,0
30809,-54,0,6,6,11.33,1200,-40,1,0,0
30810,19,0,,,2,1200,,,0,
30811,39,0,,,1.66,1200,,,0,
30812,148,0,3,9,6.33,1200,148,0,0,0
30813,88,0,4,6,5.58,1200,174,0,0,0
30814,-12,1,3,4,14.66,1200,395,1,0,0
30815,67,0,3,3,4.25,1200,9,0,0,0
30816,16,0,,,15.33,1300,,,0,
30817,68,0,4,7,19.41,1200,-162,1,0,0
30818,-26,0,,,9.08,1200,-26,0,0,0
30819,-18,0,,,4.75,1200,-30,1,0,1
30820,97,0,5,7,6.5,1100,34,0,0,0
30821,-149,0,,,9.41,1200,,,0,
30822,208,1,,,2.41,1100,,,0,
30823,440,0,3,9,2.75,1200,233,0,0,0
30824,363,1,2,7,6.83,1200,387,1,1,1
30825,-31,0,4,4,0.5,1100,-18,0,0,0
30826,-47,1,1,7,7.33,1200,,,0,
30827,922,0,5,9,8.75,1200,976,1,0,0
30828,292,0,7,6,10.08,1200,2059,1,0,0
30829,-70,0,7,6,18.91,1200,358,0,0,0
30830,193,0,4,9,22.25,1200,518,0,0,0
30831,28,0,3,7,15.75,1200,-158,0,0,0
30832,-123,0,3,6,19.5,1200,-33,0,0,0
30833,-69,0,7,6,4.16,1200,95,0,0,0
30834,489,0,7,6,5.08,1200,568,0,0,0
30835,118,0,3,7,13.83,1200,244,0,0,0
30836,114,0,4,6,2.66,1200,-87,0,0,0
30837,827,1,5,6,10.41,1200,762,1,0,0
30838,-50,0,2,6,1.66,1200,-60,0,0,0
30839,1017,0,6,9,9.66,1200,1171,0,0,0
30840,259,0,2,4,7.58,1200,,,0,
30841,-67,1,2,1,7.58,1200,,,0,
30842,-28,0,,,1,1200,,,0,
30843,-20,0,,,2.16,1200,,,0,
30844,-28,0,5,7,19.5,1200,-28,0,0,0
30845,5,0,,,5.08,1200,,,0,
30846,145,0,5,5,30.08,1200,-15,0,0,0
30847,146,0,,,4.83,1200,58,0,0,0
30848,-167,0,2,6,4.91,1300,-163,0,0,0
30849,-25,0,3,3,25.83,1200,-28,0,0,0
30850,336,0,,2,1.33,1100,23,0,0,0
30851,95,0,,,10.5,1200,405,0,0,0
30852,-21,0,3,4,18.33,1200,-13,0,0,0
30853,1,0,4,3,2.91,1100,-3,0,0,0
30854,13,1,,,1.58,1200,250,1,0,0
30855,-165,0,7,6,26.66,1200,-185,0,0,0
30856,27,0,,,4.08,1200,91,0,0,0
30857,-132,0,4,3,6.08,1200,-141,0,0,0
30858,617,0,,,27.25,1200,,,0,
30859,173,0,6,7,20.5,1200,221,0,0,0
30860,334,0,7,9,8.41,1200,1723,0,0,0
30861,-23,0,,,22.41,1200,-21,0,0,0
30862,-152,0,4,9,4.83,1200,-69,0,0,0
30863,-24,0,2,7,0.5,1200,1,0,0,0
30864,119,1,2,8,9.08,1200,245,1,0,0
30865,117,0,4,9,4,1200,193,0,0,0
30866,667,0,4,9,20.75,1200,747,0,0,0
30867,-88,1,,,7.41,1300,-82,1,0,1
30868,4,0,5,2,6.08,1300,165,0,0,0
30869,-17,1,1,,0.41,1200,50,1,0,0
30870,1395,0,7,7,4.75,1200,1693,0,0,0
30871,-114,0,3,4,3.5,1300,-179,0,0,0
30872,-1,0,,,22.33,1200,22,0,0,0
30873,1147,1,4,7,23.41,1200,642,1,0,0
30874,476,0,5,9,17.16,1200,486,0,0,0
30875,22,0,,,9.41,1100,,,0,
30876,-4,0,,,7.5,1200,35,0,0,0
30877,77,0,,,6.16,1200,,,0,
30878,-43,0,5,8,4.33,1200,,,0,
30879,-21,0,2,1,15.25,1100,-2,0,0,0
30880,-35,0,2,6,5.41,1200,-30,0,0,0
30881,-175,0,3,6,17.08,1200,-122,0,0,0
30882,77,0,4,7,14.25,1200,365,0,0,0
30883,-2,0,3,1,4.25,1200,8,0,0,0
30884,78,0,7,4,22,1200,17,0,0,0
30885,-7,0,6,5,5.83,1200,63,1,0,0
30886,-34,0,6,3,1.75,1200,-5,0,0,0
30887,220,0,4,5,16.41,1200,47,1,0,0
30888,-77,0,,,11.91,1200,-65,0,0,0
30889,11,0,5,7,19.16,1100,-57,0,0,0
30890,23,0,7,7,17.08,1200,24,0,0,0
30891,56,0,3,6,5.41,1200,13,0,0,0
30892,-21,0,,,0.75,1200,,,0,
30893,-37,0,2,,8,1200,7,0,0,0
30894,318,1,3,9,8.08,1200,257,1,0,0
30895,-100,0,3,4,17.25,1200,-11,0,0,0
30896,610,0,5,7,23.58,1200,418,0,0,0
30897,-70,0,,,2.25,1200,,,0,
30898,5,0,,,7.58,1300,-24,0,0,0
30899,-157,0,2,4,8.33,1200,-108,0,0,0
30900,-99,0,7,3,37.08,1300,109,0,0,0
30901,184,0,,,9.75,1100,,,0,
30902,-60,0,7,7,23.41,1200,-62,0,0,0
30903,-28,0,,,0.91,1300,108,0,0,0
30904,1,0,,,4.75,1200,-7,0,0,0
30905,-122,0,,,4.66,1200,-70,0,0,0
30906,132,1,2,7,9.41,1200,168,1,0,0
30907,54,0,3,8,8.25,1200,164,0,0,0
30908,289,0,7,7,4.75,1200,109,0,0,0
30909,411,0,,,0.16,1200,,,0,
30910,392,0,3,7,19.16,1200,614,0,0,0
30911,-9,0,,,1.66,1200,,,0,
30912,-68,0,4,9,10.66,1200,-70,0,0,0
30913,111,1,2,8,11.91,1200,-36,1,0,0
30914,93,0,,,21.41,1300,,,0,
30915,26,0,5,4,2.25,1200,-29,0,0,0
30916,118,0,5,6,28.16,1200,77,0,0,0
30917,-165,0,2,5,4.41,1200,-153,0,0,0
30918,-86,0,4,6,13.08,1200,-100,0,0,0
30919,-24,0,3,1,2.41,1300,,,0,
30920,265,1,3,9,2.33,1200,319,1,0,0
30921,214,0,3,7,7.91,1200,86,0,0,0
30922,80,0,2,6,3.66,1200,-5,0,0,0
30923,167,0,7,2,23.58,1200,158,0,0,0
30924,-37,0,3,2,17.16,1200,18,0,0,0
30925,359,0,5,6,13.75,1100,,,0,
30926,-66,1,2,4,5.25,1200,,,0,
30927,-8,0,,,1.66,1200,-63,1,0,0
30928,58,0,5,6,4.41,1100,-17,0,0,0
30929,-81,0,3,5,3.33,1200,-49,0,0,0
30930,-34,1,5,7,3.41,1200,,,0,
30931,333,0,7,8,9.75,1300,445,0,0,0
30932,261,0,4,7,16,1200,-26,0,0,0
30933,201,0,5,7,23.91,1200,150,0,0,0
30934,663,0,7,4,23.58,1200,639,0,0,0
30935,-42,1,4,9,5.5,1200,-22,0,0,0
30936,975,0,,,2.16,1200,844,0,0,0
30937,-7,1,4,9,6.41,1200,-24,1,0,0
30938,126,0,,,30.08,1200,261,0,0,0
30939,-27,0,2,3,1.58,1200,-27,0,0,0
30940,266,0,,,4.66,1200,,,0,
30941,315,0,4,4,4,1200,294,1,0,0
30942,1667,0,6,1,23.83,1200,526,0,0,0
30943,50,0,,1,0.5,1200,,,0,
30944,435,0,2,9,0.91,1200,448,0,0,0
30945,-132,0,7,1,10.58,1200,-144,0,0,0
30946,-78,0,,,3.91,1300,-52,0,0,0
30947,1118,1,3,2,5.91,1100,427,1,0,0
30948,71,0,5,9,21.66,1200,38,0,0,0
30949,294,0,3,8,6.08,1200,281,1,0,0
30950,-32,0,,,4.41,1200,-29,0,0,0
30951,-45,0,4,5,16.91,1200,79,0,0,0
30952,79,0,4,6,5.5,1200,776,1,0,1
30953,-189,1,,,1.75,1200,-138,1,0,0
30954,75,0,4,6,12.33,1200,166,0,0,0
30955,152,1,4,5,14.5,1200,268,1,1,1
30956,255,0,7,6,37.25,1200,148,0,0,0
30957,0,0,3,1,1.83,1100,-22,0,0,0
30958,405,1,,,1.66,1200,,,0,
30959,29,0,,9,12.91,1200,5,0,0,0
30960,116,0,7,1,24.16,1100,-245,0,0,0
30961,257,1,,,3.75,1200,,1,1,1
30962,1295,0,4,9,21.91,1200,1243,0,0,0
30963,-13,0,,,11.33,1300,-6,0,0,0
30964,-45,0,3,4,15.83,1200,-47,0,0,0
30965,32,0,7,3,2.41,1300,6,0,0,0
30966,-64,0,2,3,8,1200,-60,1,0,0
30967,206,0,3,4,15.58,1200,284,0,0,0
30968,-29,0,,,1.25,1200,-29,0,0,0
30969,33,0,,,12.75,1200,33,0,0,0
30970,-81,0,5,6,16.16,1200,-27,1,0,0
30971,94,0,5,5,14.16,1200,-38,0,0,0
30972,33,0,,,2.5,1300,,,0,
30973,69,0,5,5,18.75,1200,240,0,0,0
30974,-116,0,2,6,20,1200,-7,1,0,0
30975,-68,0,5,9,9.83,1200,43,0,0,0
30976,93,0,4,9,6.08,1200,116,0,0,0
30977,40,0,5,8,8.83,1200,109,0,0,0
30978,662,0,,,7.5,1200,804,0,0,0
30979,67,1,2,9,4.25,1200,20,1,1,0
30980,109,0,5,7,20.41,1200,120,0,0,0
30981,13,0,3,6,0.16,1200,368,0,0,0
30982,-91,0,3,9,15.16,1200,156,0,0,0
30983,-9,0,4,4,23.16,1200,-21,0,0,0
30984,16,0,4,3,5.66,1200,-8,0,0,0
30985,-9,0,,,19.91,1100,-11,0,0,0
30986,17,0,,1,0.5,1200,,,0,
30987,203,0,7,2,17.75,1200,28,0,0,0
30988,17,0,5,6,11,1200,23,0,0,0
30989,379,0,3,4,14.75,1100,-113,0,0,0
30990,-60,0,5,3,9.08,1200,-34,0,0,0
30991,-12,0,3,6,6.66,1100,,,0,
30992,-116,0,3,1,4.5,1100,-30,0,0,0
30993,674,0,5,6,10.41,1200,452,1,0,0
30994,208,0,4,4,0.41,1100,599,0,0,0
30995,199,1,3,3,7.33,1300,236,1,1,1
30996,-37,0,3,,2.75,1200,10,0,0,0
30997,10,0,5,8,15.75,1200,,,0,
30998,-169,0,,,7.75,1300,,,0,
30999,53,0,3,6,14.41,1200,-13,0,0,0
31000,435,1,4,6,23.83,1200,537,1,1,1
31001,-27,0,3,4,9.16,1200,179,0,0,0
31002,385,0,2,7,11.16,1200,274,0,0,0
31003,-30,0,2,9,9.58,1200,176,1,0,0
31004,-2,0,,,6.08,1200,,,0,
31005,-32,0,5,6,23.41,1200,,,0,
31006,-24,0,7,4,35.5,1200,-36,0,0,0
31007,24,0,3,7,13,1300,-83,0,0,0
31008,177,0,2,9,3.58,1200,208,1,0,1
31009,446,0,2,9,8.5,1200,561,0,0,0
31010,-153,0,3,4,4.08,1200,13,0,0,0
31011,-31,0,,,5.83,1200,209,0,0,0
31012,270,0,5,8,23.91,1200,-75,0,0,0
31013,450,0,3,4,16.83,1200,364,0,0,0
31014,415,0,7,8,31.08,1200,400,0,0,0
31015,9,0,3,7,14.5,1200,-16,1,0,0
31016,278,1,6,7,31.5,1200,931,1,0,1
31017,-30,0,,,2.41,1200,,,0,
31018,60,1,3,6,3.75,1200,-17,1,0,1
31019,-12,0,,,0.58,1200,,,0,
31020,565,0,5,5,31.33,1200,311,0,0,0
31021,1,0,,,8.5,1200,,,0,
31022,343,0,4,6,6.16,1200,,,0,
31023,-60,0,4,9,15.66,1200,-34,0,0,0
31024,215,0,3,6,14.83,1200,-16,0,0,0
31025,-2,0,,,13.33,1200,,,0,
31026,25,0,,,21.25,1300,30,0,0,0
31027,81,0,7,3,38.91,1200,26,0,0,0
31028,235,0,7,6,15.83,1200,291,0,0,0
31029,-47,0,6,5,2.25,1200,-177,1,0,1
31030,30,0,,,4.41,1300,26,0,0,0
31031,-53,0,5,9,13.83,1200,2,0,0,0
31032,-74,0,2,9,3.5,1200,296,0,0,0
31033,-36,0,,,5.91,1200,,,0,
31034,-15,0,4,6,5.16,1200,-50,0,0,0
31035,268,0,,,15.66,1200,212,0,0,0
31036,776,0,5,7,3.75,1200,613,0,0,0
31037,-74,0,4,7,15.25,1200,-114,0,0,0
31038,-38,0,2,4,10,1200,-28,0,0,0
31039,-33,0,1,7,3.5,1200,-45,0,0,0
31040,-20,0,3,6,11.5,1200,,,0,
31041,340,0,7,6,7.83,1200,307,1,0,1
31042,41,0,1,1,1.66,1300,-28,1,0,0
31043,65,0,3,8,5.08,1200,89,0,0,0
31044,10,1,3,9,6.66,1200,-8,1,0,0
31045,752,0,,,10.41,1200,1013,0,0,0
31046,322,0,4,6,18.08,1200,375,0,0,0
31047,252,0,,,19.75,1300,,,0,
31048,-88,0,,,5.33,1300,,,0,
31049,-56,0,2,1,2.83,1100,-164,1,0,0
31050,89,0,,,8.33,1200,,,0,
31051,-16,0,2,3,21.75,1200,-25,1,0,0
31052,-152,1,5,7,13.16,1200,-84,0,0,0
31053,853,0,5,6,6.83,1200,304,1,0,1
31054,-102,0,6,3,22,1300,-129,0,0,0
31055,-108,0,,,14.91,1200,-72,0,0,0
31056,584,0,4,3,4.83,1100,1496,0,0,0
31057,834,0,4,8,6.58,1200,156,0,0,0
31058,-48,0,,,5.75,1100,-43,0,0,0
31059,433,0,3,6,12.91,1300,419,0,0,0
31060,44,0,4,7,1.91,1200,42,0,0,0
31061,-54,1,4,5,4.83,1200,13,1,1,0
31062,206,0,7,,10.25,1200,129,0,0,0
31063,-25,0,,,5.5,1200,,,0,
31064,187,0,6,3,12.16,1200,58,0,0,0
31065,334,0,7,5,15.41,1200,203,0,0,0
31066,-89,0,1,1,0.66,1200,,,0,
31067,20,0,4,3,4.5,1200,,,0,
31068,1,0,,,0.83,1200,,,0,
31069,-67,0,,,4.08,1200,-204,0,0,0
31070,-41,0,,,5.75,1300,,,0,
31071,277,0,,,13.08,1200,216,0,0,0
31072,194,0,2,6,1.25,1100,112,0,0,0
31073,106,0,2,7,8.16,1200,-32,0,0,0
31074,62,0,7,6,8.5,1200,-12,0,0,0
31075,-97,0,2,7,10,1200,-124,0,0,0
31076,-48,0,5,7,7.83,1300,-91,0,0,0
31077,-31,0,,6,4.41,1200,-45,0,0,0
31078,-142,1,,,4.41,1200,-55,1,0,0
31079,-79,0,5,5,6,1200,51,0,0,0
31080,50,0,2,3,11.33,1200,85,0,0,0
31081,-3,0,3,1,1.16,1100,86,0,0,0
31082,135,0,,9,4.33,1200,61,0,0,0
31083,327,0,7,6,28.41,1200,421,0,0,0
31084,165,1,3,4,14.66,1200,231,1,1,0
31085,255,0,,,6.66,1200,20,0,0,0
31086,-69,0,2,1,8.33,1100,-41,0,0,0
31087,40,0,,,12.83,1300,,,0,
31088,-29,0,,,3.08,1100,,,0,
31089,67,0,,,24.5,1300,103,0,0,0
31090,-38,1,4,6,27.41,1200,161,1,0,0
31091,-22,0,5,3,6.5,1300,-46,0,0,0
31092,-71,0,2,6,7.08,1300,-3,0,0,0
31093,27,1,2,6,7.33,1200,114,1,0,0
31094,-1,0,,,1.41,1200,-2,0,0,0
31095,-9,0,,,7.16,1200,0,0,0,0
31096,-112,0,3,8,23.66,1200,73,1,0,0
31097,-135,0,4,8,22.83,1100,-63,0,0,0
31098,1270,0,7,8,9.58,1300,1481,0,0,0
31099,-27,0,4,9,19.25,1200,45,0,0,0
31100,-20,1,2,2,1.66,1200,-39,1,0,0
31101,18,0,4,6,13.41,1300,21,0,0,0
31102,194,0,3,5,15.16,1200,200,0,0,0
31103,-26,0,,,0.91,1200,,,0,
31104,-217,0,5,7,15.75,1200,-208,0,0,0
31105,-35,0,7,9,21.41,1200,-31,0,0,0
31106,543,1,3,9,0.58,1200,1046,1,0,0
31107,-19,0,,,1.66,1300,,,0,
31108,-5,0,4,3,3,1200,-32,0,0,0
31109,434,0,6,3,8.91,1200,50,0,0,0
31110,418,0,6,7,10.75,1200,904,0,0,0
31111,117,0,2,6,11.41,1200,117,0,0,0
31112,-4,0,6,5,22.08,1200,60,0,0,0
31113,178,0,7,3,13.33,1200,234,0,0,0
31114,844,1,3,1,1.25,1100,986,0,0,0
31115,524,0,6,3,22.41,1200,1557,0,0,0
31116,-12,0,2,3,7.08,1200,-33,0,0,0
31117,-26,0,4,5,13.41,1200,-36,0,0,0
31118,440,0,3,9,11.66,1200,396,0,0,0
31119,464,0,,,11,1200,,,0,
31120,-47,1,4,4,2.58,1200,-12,1,1,1
31121,-122,0,4,9,19.25,1200,-120,0,0,0
31122,-31,0,,,3.41,1200,,,0,
31123,310,0,4,9,10.16,1200,990,1,0,0
31124,218,0,,,6.83,1200,,,0,
31125,43,0,3,4,5.33,1100,54,0,0,0
31126,32,1,,1,4.58,1200,,,0,
31127,5,1,,,0.66,1200,-16,1,0,0
31128,-3,0,4,5,4.33,1100,-3,0,0,0
31129,-104,0,4,8,6.91,1200,11,0,0,0
31130,316,0,6,3,21.08,1300,102,0,0,0
31131,149,0,,7,20.75,1200,629,1,0,0
31132,-2,0,5,1,33,1200,0,0,0,0
31133,-29,0,,1,0.5,1100,-24,0,0,0
31134,859,0,3,7,20.08,1200,795,0,0,0
31135,27,0,3,3,0.33,1200,-14,0,0,0
31136,-107,0,7,2,11.58,1100,-94,0,0,0
31137,170,0,3,9,23.91,1200,-5,1,0,0
31138,186,0,2,2,6.83,1200,351,1,0,1
31139,55,1,,,3.33,1200,283,1,0,0
31140,-28,0,6,3,2.66,1200,196,0,0,0
31141,-43,0,4,7,6.58,1200,-24,0,0,0
31142,592,0,,6,15,1200,396,1,0,0
31143,-67,0,3,7,3.33,1200,,,0,
31144,-45,0,,,7,1200,-71,1,0,0
31145,990,1,3,8,10.16,1200,1668,1,0,0
31146,-121,1,3,9,4.91,1200,-83,1,0,0
31147,179,0,5,3,4.25,1300,196,0,0,0
31148,-90,0,6,6,6,1200,-89,0,0,0
31149,230,0,6,3,11,1200,71,0,0,0
31150,37,0,4,7,28.33,1100,156,1,0,0
31151,19,0,,,5.33,1200,18,0,0,0
31152,249,0,4,7,10.25,1200,215,0,0,0
31153,-27,0,,,6.91,1200,128,0,0,0
31154,1285,0,4,4,7.58,1200,704,0,0,0
31155,201,0,3,7,6.75,1200,225,0,0,0
31156,-47,0,,,1.58,1200,,,0,
31157,38,0,,,18,1100,160,0,0,0
31158,438,0,6,9,15.16,1200,1022,0,0,0
31159,-15,1,3,7,8.25,1300,-68,1,0,0
31160,148,0,7,,17.16,1200,50,0,0,0
31161,138,0,,,4.08,1200,-41,0,0,0
31162,441,0,7,3,10,1200,720,0,0,0
31163,146,1,4,6,4.25,1200,241,0,0,0
31164,50,0,2,8,2.5,1200,70,0,0,0
31165,409,0,,,2.25,1200,,,0,
31166,-1,0,3,7,2.58,1200,603,1,0,1
31167,-59,0,3,5,3.91,1200,,,0,
31168,11,1,2,6,6.08,1200,10,1,0,0
31169,488,0,3,7,10.5,1200,714,0,0,0
31170,-32,0,2,,4.33,1100,1,0,0,0
31171,86,0,4,7,3.91,1200,13,0,0,0
31172,-62,0,6,6,2.33,1100,-20,0,0,0
31173,271,0,3,3,14.83,1200,151,0,0,0
31174,375,0,,,28.41,1200,,,0,
31175,101,0,4,5,7.58,1200,173,0,0,0
31176,163,0,3,9,16.5,1200,234,0,0,0
31177,30,0,3,6,24.66,1200,-50,0,0,0
31178,-31,0,,,3.91,1200,-25,0,0,0
31179,-38,0,7,3,31.83,1200,-10,0,0,0
31180,-23,0,5,6,39.08,1300,-62,1,0,0
31181,227,1,7,7,29.41,1200,-74,1,0,0
31182,-19,0,,,4.91,1200,,,0,
31183,-35,0,4,9,5.83,1200,48,0,0,0
31184,29,0,3,5,1,1200,-126,0,0,0
31185,30,0,,,6.83,1300,,,0,
31186,-31,0,3,3,7.16,1300,-18,0,0,0
31187,9,0,3,,1.83,1200,-8,0,0,0
31188,422,1,3,6,11.91,1200,252,1,0,0
31189,-10,0,4,6,19.58,1300,34,0,0,0
31190,-104,0,,,10.16,1200,-121,0,0,0
31191,-37,0,,,3.91,1200,,,0,
31192,-8,0,,,0.83,1200,,,0,
31193,156,0,6,8,25,1200,76,0,0,0
31194,720,0,7,8,19.33,1300,392,0,0,0
31195,17,0,,4,6.33,1200,35,0,0,0
31196,184,0,,,24,1200,266,0,0,0
31197,191,0,7,2,18.75,1300,176,0,0,0
31198,-4,0,,,2.5,1300,25,0,0,0
31199,128,0,,,6.58,1200,150,0,0,0
31200,380,0,4,5,5.16,1200,355,0,0,0
31201,152,0,6,2,4.33,1200,137,0,0,0
31202,36,0,2,5,0.41,1200,-3,0,0,0
31203,-17,0,2,6,4.08,1200,-18,0,0,0
31204,421,0,,,2.41,1200,1717,1,0,0
31205,-176,0,2,3,7.08,1200,-24,1,0,0
31206,-67,0,6,1,19.16,1200,-43,0,0,0
31207,-95,0,3,5,12,1200,-129,1,0,0
31208,152,1,1,8,7.91,1200,20,1,0,0
31209,-100,0,4,2,11.25,1200,-51,0,0,0
31210,420,0,3,2,0.41,1200,135,0,0,0
31211,-14,0,4,6,23.58,1300,-94,0,0,0
31212,983,0,3,9,12.75,1200,949,0,0,0
31213,-2,1,,,0.25,1200,,,0,
31214,-69,0,7,7,13.33,1200,-174,1,0,0
31215,277,0,7,1,35.91,1200,-144,0,0,0
31216,-26,0,4,9,3.08,1200,-23,0,0,0
31217,34,0,2,6,3.66,1300,34,0,0,0
31218,1174,0,5,8,35.08,1200,1295,0,0,0
31219,1201,0,7,2,11.58,1200,126,0,0,0
31220,601,0,5,6,7.58,1200,324,0,0,0
31221,292,0,4,9,19.33,1200,121,1,0,0
31222,-24,1,3,3,1.08,1200,,,1,
31223,-90,0,3,3,8.5,1100,,,0,
31224,-67,0,,,20.08,1300,-68,0,0,0
31225,-81,0,3,9,7.33,1200,-73,0,0,0
31226,-27,0,,,1.41,1200,-27,0,0,0
31227,-1,0,4,7,4.75,1300,,,0,
31228,-55,0,3,,4.66,1200,-49,0,0,0
31229,-20,0,5,7,2.33,1200,-7,0,0,0
31230,41,0,4,3,1.75,1100,-36,0,0,0
31231,141,0,4,4,17.25,1200,67,0,0,0
31232,363,0,7,6,4.08,1100,682,0,0,0
31233,-24,0,,,6.83,1300,-66,0,0,0
31234,-46,0,3,8,9.5,1200,-163,0,0,0
31235,28,0,2,6,15.5,1200,-7,0,0,0
31236,828,0,4,6,11.33,1200,895,0,0,0
31237,-83,0,,,8,1200,,,0,
31238,-35,0,2,9,8.58,1200,-22,0,0,0
31239,1194,1,,7,5.66,1300,,,0,
31240,-118,0,3,4,11.5,1200,-93,0,0,0
31241,-15,0,7,1,7.83,1300,-40,0,0,0
31242,-27,0,3,6,6.08,1200,58,0,0,0
31243,-105,0,2,7,4.25,1200,-130,1,0,0
31244,381,0,,,28.75,1200,126,0,0,0
31245,-48,0,4,3,13,1200,2,0,0,0
31246,60,1,2,6,7,1200,37,1,0,0
31247,227,1,,,28.5,1200,242,1,1,1
31248,-116,0,2,3,6.66,1200,-76,0,0,0
31249,650,0,4,9,9.58,1200,324,1,0,0
31250,-31,0,4,7,28.66,1200,-22,0,0,0
31251,973,0,2,8,7.66,1200,754,0,0,0
31252,243,0,4,5,4.5,1200,194,0,0,0
31253,48,0,,,2.5,1300,44,0,0,0
31254,106,0,2,6,5.5,1300,93,0,0,0
31255,-25,1,5,3,2.5,1200,-70,1,0,0
31256,77,0,,,11.08,1200,212,0,0,0
31257,759,0,5,4,20.83,1200,355,0,0,0
31258,-35,1,,,24.83,1200,-1,1,0,1
31259,-29,0,2,9,9.58,1200,,,0,
31260,-1,0,4,2,7.83,1200,17,0,0,0
31261,83,1,,,2.41,1200,,,1,
31262,53,0,,,4,1200,,,0,
31263,-60,0,,,2.33,1200,-36,0,0,0
31264,359,0,4,8,6.08,1200,142,0,0,0
31265,415,0,7,6,16.41,1200,-103,0,0,0
31266,261,0,4,8,11.41,1200,319,1,0,0
31267,537,0,7,1,17.25,1300,653,0,0,0
31268,413,0,4,8,26.66,1200,429,0,0,0
31269,-80,0,3,6,9.16,1200,-77,0,0,0
31270,-16,0,4,9,17.5,1200,-21,0,0,0
31271,276,0,5,9,6.5,1300,274,0,0,0
31272,-11,0,2,1,2.5,1200,278,0,0,0
31273,-22,0,,,1.5,1200,,,0,
31274,-109,0,3,9,4.16,1100,-19,0,0,0
31275,41,0,3,5,15.66,1200,204,0,0,0
31276,-96,0,7,1,16.41,1200,-107,0,0,0
31277,-165,0,5,3,9.33,1200,,,0,
31278,130,0,,,4.66,1200,,,0,
31279,293,0,2,6,5.91,1200,159,0,0,0
31280,137,0,7,6,28.66,1200,104,0,0,0
31281,26,1,5,6,31.16,1200,-7,0,0,0
31282,-12,0,2,8,5.41,1200,63,0,0,0
31283,142,0,,,2.91,1300,123,0,0,0
31284,154,0,,,16.83,1200,180,0,0,0
31285,4,0,6,3,3.66,1300,33,0,0,0
31286,65,0,4,6,19.58,1200,91,0,0,0
31287,183,0,1,1,2.25,1200,,,0,
31288,-81,1,4,6,2.5,1300,-50,1,0,0
31289,-77,1,4,8,7.25,1200,-79,1,0,0
31290,-20,0,2,8,11.66,1300,,,0,
31291,54,0,5,9,7.08,1200,98,0,0,0
31292,-159,0,5,7,7.58,1200,-186,0,0,0
31293,-31,0,2,2,2.75,1200,-34,0,0,0
31294,338,0,4,8,12,1200,350,0,0,0
31295,-6,0,4,5,6.41,1200,32,0,0,0
31296,36,0,6,4,10.66,1300,149,0,0,0
31297,1625,0,3,7,22.08,1200,1881,0,0,0
31298,420,0,5,6,19.08,1200,551,0,0,0
31299,-123,0,,,7.25,1200,-176,1,0,1
31300,-127,0,7,1,17.08,1100,-125,0,0,0
31301,218,1,,,7.58,1200,-72,1,1,1
31302,-5,0,3,6,17.08,1200,-4,0,0,0
31303,-13,0,3,4,0.25,1200,-53,0,0,0
31304,25,0,4,6,21.58,1200,-87,0,0,0
31305,-38,0,4,6,0.83,1200,-19,0,0,0
31306,-8,1,,,0.58,1300,,,0,
31307,2,1,3,6,8.83,1200,237,1,1,1
